;xcfd_grid;ycfd_grid;u_f;v_f;U_mag;flow_angle
3701;11.075;0.62493;0.71353;0.011861;0.7136285758158791;0.9523392933877415
3702;11.025;0.67496;0.70028;0.012464;0.7003909120598296;1.0196767006819696
3703;11.075;0.67496;0.70014;0.012319;0.7002483683386916;1.0080182297208125
3704;11.125;0.62493;0.71333;0.011697;0.7134258957376022;0.939437111234845
3705;11.175;0.62493;0.71313;0.011528;0.7132231710229275;0.926125981341343
3706;11.125;0.67496;0.7;0.012169;0.7001057666960042;0.9959458799689516
3707;11.175;0.67496;0.69986;0.012015;0.6999631274752978;0.9835412383885442
3708;11.225;0.62493;0.71293;0.011356;0.7130204370395002;0.9125662442645628
3709;11.275;0.62493;0.71274;0.011185;0.7128277574737112;0.8990665518938545
3710;11.225;0.67496;0.69972;0.01186;0.6998205041294517;0.9710496803503983
3711;11.275;0.67496;0.69958;0.011707;0.6996779475222868;0.9587167849700482
3712;11.325;0.62493;0.71255;0.011016;0.7126351484146708;0.8857203408338038
3713;11.375;0.62493;0.71236;0.010853;0.7124426694190908;0.8728493878661364
3714;11.325;0.67496;0.69944;0.011558;0.699535489424232;0.9467064407494681
3715;11.375;0.67496;0.6993;0.011414;0.6993931436581289;0.9351007604982093
3716;11.425;0.62493;0.71217;0.010696;0.7122503164730781;0.8604540845868698
3717;11.475;0.62493;0.71199;0.010546;0.7120680994230819;0.848603361401899
3718;11.425;0.67496;0.69917;0.011277;0.6992609381547062;0.9240506383835301
3719;11.475;0.67496;0.69903;0.011148;0.6991188874604948;0.9136649471458698
3720;11.525;0.62493;0.71182;0.010405;0.7118960432710664;0.8374590915760355
3721;11.575;0.62493;0.71165;0.010271;0.7117241150480992;0.8268728949686416
3722;11.525;0.67496;0.6989;0.011027;0.69898698466352;0.9039177892665176
3723;11.575;0.67496;0.69878;0.010914;0.698865225773897;0.8948099505310707
3724;11.625;0.62493;0.71148;0.010145;0.7115523251490363;0.8169256954216073
3725;11.675;0.62493;0.71133;0.010026;0.7114006533424045;0.8075147256282555
3726;11.625;0.67496;0.69866;0.010807;0.6987435773221818;0.8861908688368889
3727;11.675;0.67496;0.69855;0.010703;0.6986319894687044;0.8778022302730345
3728;11.725;0.62493;0.71118;0.0099124;0.7112490759739235;0.7985347055919157
3729;11.775;0.62493;0.71104;0.0098002;0.7111075344278389;0.7896525455784327
3730;11.725;0.67496;0.69845;0.010594;0.6985303395959263;0.8689883965288915
3731;11.775;0.67496;0.69837;0.010478;0.6984485989562869;0.859573201697331
3732;-4.5784;0.72765;0.40884;-0.00011835;0.4088400171298334;-0.01658584119940522
3733;-4.5313;0.72855;0.40905;-0.00029905;0.4090501093153533;-0.04188803278503172
3734;-4.578;0.77921;0.40881;-0.00019741;0.4088100476635917;-0.027667520252738418
3735;-4.5311;0.78154;0.40916;-0.00052546;0.4091603374084683;-0.07358154206566564
3736;-4.4787;0.72909;0.40926;-0.00041506;0.40926021047104444;-0.058107750797457405
3737;-4.427;0.72938;0.40928;-0.00047714;0.4092802781256136;-0.06679558212429358
3738;-4.4781;0.78166;0.40947;-0.00070739;0.4094706110340669;-0.09898263889560907
3739;-4.4265;0.7818;0.40952;-0.00077187;0.40952072741595985;-0.1079918952987575
3740;-4.376;0.72951;0.40915;-0.00049215;0.40915029599356584;-0.06891874444016582
3741;-4.3255;0.72957;0.40892;-0.00048895;0.4089202923212573;-0.06850914125453157
3742;-4.3757;0.78189;0.40941;-0.00076845;0.40941072117789307;-0.10754229271899016
3743;-4.3253;0.78193;0.40915;-0.00074228;0.40915067332169747;-0.10394589895544556
3744;-4.2752;0.7296;0.40864;-0.00048158;0.4086402837695966;-0.06752273082414453
3745;-4.2251;0.72961;0.40836;-0.0004888;0.4083602925425537;-0.06858204439844913
3746;-4.2751;0.78195;0.40883;-0.00071572;0.40883062648867;-0.10030500065995103
3747;-4.2251;0.78196;0.40847;-0.00070836;0.4084706142109731;-0.09936102453089495
3748;-4.1751;0.72962;0.40808;-0.00050344;0.40808031054172855;-0.07068460253966731
3749;-4.125;0.72962;0.40781;-0.00052598;0.4078103391957595;-0.07389818150035139
3750;-4.175;0.78197;0.40814;-0.00071063;0.40814061865366563;-0.09976003001611766
3751;-4.125;0.78197;0.4078;-0.00072377;0.40780064227881363;-0.10168936438508175
3752;-4.075;0.72962;0.40756;-0.00054365;0.40756036259101847;-0.0764275985318658
3753;-4.025;0.72962;0.40733;-0.00056039;0.4073303854820459;-0.07882542809060299
3754;-4.075;0.78197;0.40751;-0.00073404;0.407510661105598;-0.10320568454078397
3755;-4.025;0.78197;0.40721;-0.00074514;0.40721068175284847;-0.10484351930159429
3756;-3.975;0.72962;0.40711;-0.00056842;0.40711039682289674;-0.07999814749681707
3757;-3.925;0.72963;0.40691;-0.00057571;0.4069104072667644;-0.08106394832692584
3758;-3.975;0.78197;0.40695;-0.00074845;0.4069506882625983;-0.10537652739997745
3759;-3.925;0.78197;0.40667;-0.00075027;0.4066706920901393;-0.10570550009457345
3760;-3.875;0.72963;0.40674;-0.00057556;0.4067404072246985;-0.08107669972364163
3761;-3.825;0.72963;0.40657;-0.0005783;0.4065704112830765;-0.08149673351927443
3762;-3.875;0.78197;0.40643;-0.00074475;0.40643068234640267;-0.10498974985307509
3763;-3.825;0.78197;0.40617;-0.00074056;0.4061706751220644;-0.10446590210516252
3764;-3.775;0.72963;0.40642;-0.00057607;0.406420408267898;-0.08121243442698557
3765;-3.725;0.72963;0.40628;-0.00057877;0.40628041224591777;-0.08162118705519997
3766;-3.775;0.78197;0.40596;-0.00073253;0.40596066090226146;-0.10338661891422925
3767;-3.725;0.78197;0.40572;-0.00072805;0.4057206532292909;-0.1028151126391105
3768;-3.675;0.72963;0.40616;-0.00057711;0.4061604100056431;-0.08141113123427601
3769;-3.625;0.72963;0.40605;-0.00058079;0.4060504153636887;-0.0819524518902156
3770;-3.675;0.78197;0.40552;-0.00072091;0.40552064079554334;-0.10185701542652423
3771;-3.625;0.78197;0.40531;-0.00071826;0.405310636422766;-0.10153517927891162
3772;-3.575;0.72963;0.40595;-0.00057965;0.40595041383661934;-0.0818117404203216
3773;-3.525;0.72963;0.40586;-0.00058427;0.40586042055296906;-0.08248209227496396
3774;-3.575;0.78197;0.40512;-0.00071322;0.4051206278169113;-0.10086999813815406
3775;-3.525;0.78197;0.40492;-0.00071234;0.40492062657794503;-0.10079530147751652
3776;-3.475;0.72963;0.40577;-0.0005835;0.4057704195382532;-0.08239166104340381
3777;-3.425;0.72963;0.40569;-0.00058818;0.4056904263791696;-0.08306886534410438
3778;-3.475;0.78197;0.40475;-0.00070819;0.40475061955860686;-0.10025017093547718
3779;-3.425;0.78197;0.40455;-0.00070854;0.40455062047774887;-0.1003493019565661
3780;-3.375;0.72963;0.40562;-0.00058674;0.4056204243672002;-0.08287979444766659
3781;-3.325;0.72963;0.40554;-0.00059056;0.40554042999572015;-0.08343584265722223
3782;-3.375;0.78197;0.40439;-0.00070353;0.40439061197616955;-0.09967916885512391
3783;-3.325;0.78197;0.40419;-0.00070357;0.4041906123486107;-0.09973416184790426
3784;-3.275;0.72963;0.40547;-0.00058806;0.40547042643645864;-0.08309697999048701
3785;-3.225;0.72963;0.4054;-0.00059144;0.4054004314270936;-0.08358902761101161
3786;-3.275;0.78197;0.40403;-0.00069781;0.40403060260182777;-0.0989568303038093
3787;-3.225;0.78197;0.40383;-0.00069729;0.40383060200205745;-0.09893206149074966
3788;-3.175;0.72963;0.40533;-0.00058841;0.40533042709168543;-0.0831751559001684
3789;-3.125;0.72963;0.40526;-0.00059238;0.40526043294906594;-0.0837508012010556
3790;-3.175;0.78197;0.40366;-0.00069153;0.40366059234676466;-0.09815615033699564
3791;-3.125;0.78197;0.40346;-0.00069152;0.4034605926232578;-0.09820338732583414
3792;-3.075;0.72963;0.4052;-0.00058915;0.4052004283039722;-0.08330647757437426
3793;-3.025;0.72963;0.40513;-0.00059332;0.405130434463547;-0.08391061534972434
3794;-3.075;0.78197;0.40329;-0.00068573;0.40329058298655185;-0.09742219500017706
3795;-3.025;0.78197;0.40309;-0.00068704;0.4030905855064859;-0.09765673729829039
3796;-2.975;0.72963;0.40506;-0.00058982;0.40506042942705767;-0.08343004193863157
3797;-2.925;0.72963;0.405;-0.00059375;0.4050004352331767;-0.08399838200816069
3798;-2.975;0.78197;0.40292;-0.00068038;0.4029205744522664;-0.09675088209223595
3799;-2.925;0.78197;0.40271;-0.00068193;0.4027105773735338;-0.09702186083812565
3800;-2.875;0.72963;0.40493;-0.00058978;0.4049304295066603;-0.0834511667350042
3801;-2.825;0.72963;0.40486;-0.00059356;0.40486043510507863;-0.08400053974644334
3802;-2.875;0.78197;0.40254;-0.00067507;0.4025405660545343;-0.09608641530232392
3803;-2.825;0.78197;0.40233;-0.00067735;0.40233057018206125;-0.09646126211368909
3804;-2.775;0.72963;0.40479;-0.00058945;0.40479042917453284;-0.08343331940598821
3805;-2.725;0.72963;0.40472;-0.00059318;0.4047204346984625;-0.08397580093761121
3806;-2.775;0.78197;0.40215;-0.0006702;0.40215055845794867;-0.0954857537730133
3807;-2.725;0.78197;0.40192;-0.00067326;0.40192056389170683;-0.09597661334270985
3808;-2.675;0.72963;0.40464;-0.00058886;0.4046404284745898;-0.08338070607552049
3809;-2.625;0.72963;0.40456;-0.00059306;0.4045604346944515;-0.083992017642509
3810;-2.675;0.78197;0.40174;-0.00066546;0.4017405511483893;-0.09490719012996973
3811;-2.625;0.78197;0.4015;-0.00066868;0.4015005568276866;-0.09542342819893318
3812;-2.575;0.72963;0.40448;-0.00058784;0.40448042716040733;-0.08326920321425031
3813;-2.525;0.72963;0.40438;-0.00059268;0.4043804343308197;-0.08397556329779995
3814;-2.575;0.78197;0.40131;-0.00066058;0.4013105436765105;-0.09431215730287579
3815;-2.525;0.78197;0.40106;-0.00066379;0.4010605493153922;-0.09482952863772011
3816;-2.475;0.72963;0.40428;-0.00058604;0.40428042475846093;-0.08305529609896053
3817;-2.425;0.72963;0.40417;-0.00059157;0.4041704329302985;-0.08386184051843007
3818;-2.475;0.78197;0.40084;-0.00065559;0.4008405361215954;-0.09370947659382063
3819;-2.425;0.78197;0.40058;-0.00065899;0.4005805420484376;-0.09425660712025041
3820;-2.375;0.72963;0.40406;-0.00058444;0.40406042267229486;-0.08287363764383072
3821;-2.325;0.72963;0.40394;-0.00059052;0.40394043164044674;-0.08376065657046777
3822;-2.375;0.78197;0.40034;-0.00064987;0.40034052746507803;-0.09300788211660517
3823;-2.325;0.78197;0.40006;-0.00065497;0.4000605361513441;-0.09380338743974286
3824;-2.275;0.72963;0.40381;-0.00058316;0.4038104210834406;-0.08274332867673628
3825;-2.225;0.72963;0.40368;-0.00058972;0.40368043074897547;-0.08370105791309733
3826;-2.275;0.78197;0.39982;-0.00064369;0.3998205181538538;-0.0922432305803955
3827;-2.225;0.78197;0.39951;-0.00065147;0.39951053116677776;-0.09343057343890795
3828;-2.175;0.72963;0.40354;-0.00058228;0.40354042009444163;-0.08267374570308855
3829;-2.125;0.72963;0.4034;-0.00058909;0.4034004301274704;-0.08366967466768843
3830;-2.175;0.78197;0.39926;-0.00063871;0.3992605108828872;-0.09165795750926087
3831;-2.125;0.78197;0.39895;-0.00064841;0.3989505269272471;-0.09312225512380863
3832;-2.075;0.72963;0.40325;-0.00058131;0.4032504189970744;-0.08259537884009743
3833;-2.025;0.72963;0.4031;-0.00058832;0.403100429323044;-0.08362249831082551
3834;-2.075;0.78197;0.39869;-0.00063397;0.3986905040478904;-0.09110781490073865
3835;-2.025;0.78197;0.39836;-0.00064533;0.39836052270626526;-0.09281718307334258
3836;-1.975;0.72963;0.40295;-0.0005796;0.4029504168457454;-0.08241372602864525
3837;-1.925;0.72963;0.40279;-0.00058687;0.4027904275381887;-0.08348059864631074
3838;-1.975;0.78197;0.3981;-0.00062879;0.3981004965795246;-0.09049732037332678
3839;-1.925;0.78197;0.39775;-0.00064122;0.397750516860869;-0.092367486893661
3840;-1.875;0.72963;0.40263;-0.00057667;0.402630412969871;-0.08206227697632566
3841;-1.825;0.72963;0.40247;-0.00058447;0.4024704243856695;-0.08320530899508423
3842;-1.875;0.78197;0.39749;-0.00062166;0.3974904861265935;-0.0896084561911031
3843;-1.825;0.78197;0.39714;-0.00063607;0.3971405093729987;-0.09176636781155503
3844;-1.775;0.72963;0.4023;-0.00057287;0.40230040787953086;-0.08158839429323779
3845;-1.725;0.72963;0.40214;-0.0005813;0.4021404201391474;-0.08282193622402757
3846;-1.775;0.78197;0.39687;-0.00061358;0.39687047431172856;-0.08858194467542176
3847;-1.725;0.78197;0.39651;-0.00062995;0.39651050041203506;-0.0910278326817789
3848;-1.675;0.72963;0.40196;-0.0005689;0.4019604025861378;-0.08109151955612204
3849;-1.625;0.72963;0.40179;-0.00057853;0.4017904165071149;-0.08249907766263245
3850;-1.675;0.78197;0.39623;-0.00060519;0.39623046217439684;-0.08751181344095671
3851;-1.625;0.78197;0.39586;-0.00062389;0.3958604916365513;-0.09030019270407368
3852;-1.575;0.72963;0.40161;-0.00056616;0.40161039906499635;-0.08077128816629281
3853;-1.525;0.72963;0.40144;-0.00057735;0.40144041517144546;-0.08240258941413602
3854;-1.575;0.78197;0.39558;-0.00059693;0.39558045038326256;-0.08645923379565199
3855;-1.525;0.78197;0.39521;-0.0006204;0.3952104869511435;-0.08994274540481176
3856;-1.475;0.72963;0.40126;-0.0005653;0.40126039820058246;-0.08071894215851641
3857;-1.425;0.72963;0.40109;-0.00057794;0.40109041638344295;-0.08255877706845437
3858;-1.475;0.78197;0.39492;-0.0005893;0.39492043967676577;-0.08549675328278225
3859;-1.425;0.78197;0.39456;-0.00062114;0.3945604889176052;-0.09019837562611846
3860;-1.375;0.72963;0.40091;-0.00056683;0.4009104007084986;-0.08100806929482086
3861;-1.325;0.72963;0.40076;-0.00058176;0.4007604222533677;-0.0831728946905255
3862;-1.375;0.78197;0.39427;-0.00058311;0.39427043119827293;-0.08473816834294541
3863;-1.325;0.78197;0.39392;-0.00062317;0.3939204929181127;-0.0906401836253806
3864;-1.275;0.72963;0.40058;-0.00057343;0.400580410432119;-0.08201881373030079
3865;-1.225;0.72963;0.40044;-0.00059299;0.40044043906321464;-0.08484616786095991
3866;-1.275;0.78197;0.39364;-0.00057755;0.3936404236914731;-0.08406450999094986
3867;-1.225;0.78197;0.3933;-0.00062794;0.39330050128196326;-0.09147795885230699
3868;-1.175;0.72963;0.40027;-0.00059317;0.40027043951639607;-0.08490796875812076
3869;-1.125;0.72963;0.40016;-0.00062346;0.4001604856833963;-0.08926828716299534
3870;-1.175;0.78197;0.39302;-0.00057775;0.3930204246538117;-0.08422628051755669
3871;-1.125;0.78197;0.39271;-0.00064334;0.3927105269614702;-0.09386222356810615
3872;-1.075;0.72963;0.39999;-0.00064483;0.3999905197698177;-0.09236732292538447
3873;-1.025;0.72963;0.3999;-0.00070568;0.39990062263550225;-0.10110638589274953
3874;-1.075;0.78197;0.39241;-0.00059573;0.39241045219799237;-0.08698246351299055
3875;-1.025;0.78197;0.39213;-0.00068983;0.3921306067695161;-0.10079388674437838
3876;-0.975;0.72963;0.39973;-0.00076871;0.3997307391420681;-0.11018383502655893
3877;-0.925;0.72963;0.39968;-0.0009144;0.399681045994628;-0.13108278967884615
3878;-0.975;0.78197;0.3918;-0.00065839;0.3918005531866846;-0.09628109434917566
3879;-0.925;0.78197;0.39151;-0.00082053;0.3915108598359449;-0.12008080797598482
3880;-0.875;0.72963;0.39945;-0.0010564;0.39945139689449083;-0.15152614937274025
3881;-0.825;0.72962;0.39945;-0.0013993;0.3994524509131093;-0.20071011722122464
3882;-0.875;0.78197;0.3911;-0.00082323;0.3911008664112532;-0.12060223704373053
3883;-0.825;0.78197;0.39076;-0.0011456;0.3907616792872095;-0.16797486170076142
3884;-0.775;0.72962;0.39905;-0.0017363;0.3990537773755437;-0.24929716620995804
3885;-0.725;0.72962;0.3991;-0.0025061;0.3991078682977949;-0.3597771631581127
3886;-0.775;0.78197;0.39013;-0.0012287;0.3901319348677957;-0.1804503409702589
3887;-0.725;0.78197;0.3896;-0.0019021;0.3896046431761434;-0.27972647929320926
3888;-0.675;0.72962;0.39826;-0.0032913;0.39827359974732196;-0.4734929598584317
3889;-0.625;0.72961;0.39838;-0.0050161;0.3984115782193208;-0.7213870498269159
3890;-0.675;0.78197;0.38838;-0.0022082;0.3883862774960516;-0.3257613085413877
3891;-0.625;0.78196;0.38743;-0.0036856;0.38744753005711624;-0.5450351168431382
3892;-0.575;0.72958;0.39653;-0.0067522;0.39658748480611433;-0.9755508445130906
3893;-0.525;0.72952;0.39671;-0.010525;0.3968495933285053;-1.5197415001318515
3894;-0.575;0.78194;0.3849;-0.0044892;0.3849261785286109;-0.6682269453999173
3895;-0.525;0.7819;0.38292;-0.0076716;0.3829968405177254;-1.1477371444727884
3896;-0.47501;0.7294;0.39289;-0.014198;0.3931464552860677;-2.0696165402205513
3897;-0.42501;0.72911;0.39266;-0.022249;0.39328983409312784;-3.243040169431657
3898;-0.47499;0.7818;0.37804;-0.0095447;0.3781604724162614;-1.4462884069925128
3899;-0.42499;0.78154;0.37315;-0.015977;0.3734918834847686;-2.451710804534884
3900;-0.37505;0.72853;0.38631;-0.029901;0.38746546413970884;-4.425958646417435
3901;-0.32512;0.72748;0.38441;-0.04672;0.3872386944766754;-6.929565456875418
3902;-0.37504;0.78088;0.36419;-0.020015;0.3647395732916844;-3.1456727707179977
3903;-0.32515;0.77939;0.35442;-0.032049;0.35586609110872025;-5.167010330124421
3904;0.57513;0.72747;-0.34454;0.021265;0.3451956138553907;176.46818604996878
3905;0.57516;0.77939;-0.39119;0.015343;0.3914907709627393;177.75393341122057
3906;0.62506;0.72851;-0.35122;0.022332;0.3519292636652996;176.36179839538758
3907;0.67504;0.72907;-0.35837;0.022471;0.3590738123854203;176.41205993699455
3908;0.62505;0.78087;-0.39169;0.018333;0.3921188021365463;177.32023412854372
3909;0.67502;0.78151;-0.39285;0.020004;0.3933589741139764;177.08500518912368
3910;0.72508;0.72929;-0.36743;0.027629;0.3684673208589874;175.6997209663637
3911;0.77516;0.7293;-0.37696;0.036848;0.37875667215773245;174.41705011586183
3912;0.72507;0.78173;-0.39184;0.024657;0.39261501913324715;176.39934214958402
3913;0.77519;0.78173;-0.38794;0.032593;0.38930675212356647;175.19754083962565
3914;0.82533;0.72908;-0.38535;0.051985;0.3888406649580262;172.3169916846817
3915;0.87565;0.72856;-0.39076;0.076353;0.39814966810107977;168.94392630622727
3916;0.82545;0.78152;-0.37857;0.04575;0.38132441227909863;173.1092488797592
3917;0.87598;0.78089;-0.36084;0.06518;0.36667961219571504;169.76084043867144
3918;0.92616;0.72752;-0.39334;0.1091;0.4081901096303045;164.4976784121827
3919;0.97685;0.726;-0.3955;0.14331;0.42066376846598047;160.08194225603498
3920;0.92693;0.77919;-0.33623;0.089789;0.34801246733558266;165.0482738426083
3921;0.97885;0.77595;-0.30972;0.10662;0.3275580907259047;161.00415924516716
3922;1.0271;0.72471;-0.40239;0.16357;0.434364889234846;157.87844548081458
3923;1.0767;0.72435;-0.3879;0.12231;0.40672613156766807;162.49924766356204
3924;1.0298;0.77317;-0.30572;0.12602;0.3306747023889188;157.59818834835548
3925;1.0782;0.7733;-0.23641;0.044119;0.24049152638086857;169.4290215455533
3926;1.1261;0.72439;-0.32965;0.073972;0.3378475681191149;167.35258327254283
3927;1.1756;0.72453;-0.24302;0.0032368;0.2430415546243893;179.23691871503013
3928;1.1268;0.7738;-0.1187;-0.040745;0.1254983865434134;-161.05468762516784
3929;1.176;0.77422;0.017005;-0.11796;0.11917940940028189;-81.79680983004617
3930;1.2253;0.72467;-0.13618;-0.06797;0.1522002408013864;-153.47535367939562
3931;1.2752;0.72478;-0.021575;-0.13343;0.13516303313036446;-99.184959154633
3932;1.2255;0.77452;0.14314;-0.1856;0.23438519492493545;-52.35956844343396
3933;1.2752;0.77471;0.24898;-0.23539;0.34263609339939655;-43.392870279602754
3934;1.3251;0.72486;0.081668;-0.17917;0.19690492915110072;-65.4958887791547
3935;1.375;0.72491;0.17122;-0.2065;0.2682508870441997;-50.336088748851054
3936;1.3251;0.77483;0.32914;-0.26411;0.4220038290110648;-38.744411566318874
3937;1.375;0.77491;0.39181;-0.27604;0.4792840052620158;-35.165658673459596
3938;1.425;0.72493;0.24765;-0.21952;0.3309373851652303;-41.55417378902345
3939;1.475;0.72494;0.31028;-0.22209;0.3815725966313619;-35.594058715775205
3940;1.425;0.77495;0.44432;-0.27643;0.5232913216364284;-31.88746574929472
3941;1.475;0.77495;0.48034;-0.26807;0.5500800309954906;-29.165180958702344
3942;1.525;0.72494;0.35878;-0.21642;0.41899964773254883;-31.098836951915725
3943;1.575;0.72495;0.39795;-0.2081;0.44907662208135485;-27.606418541019274
3944;1.525;0.77492;0.50744;-0.25478;0.5678100051953998;-26.660720048810173
3945;1.575;0.77494;0.52751;-0.24083;0.5798843755439528;-24.538646838184334
3946;1.625;0.72495;0.42906;-0.19914;0.47302137710678577;-24.897470732469916
3947;1.675;0.72495;0.45357;-0.1904;0.49191249719843466;-22.771731326001206
3948;1.625;0.77495;0.53926;-0.22652;0.5849039733152784;-22.78518743675273
3949;1.675;0.77495;0.54558;-0.21332;0.5858011256390687;-21.35533623528556
3950;1.725;0.72496;0.47199;-0.18204;0.5058785641831447;-21.090935581565358
3951;1.775;0.72496;0.48593;-0.17375;0.516059131689383;-19.67510897197806
3952;1.725;0.77496;0.54869;-0.20218;0.584754194940062;-20.227714452580816
3953;1.775;0.77496;0.54989;-0.19166;0.5823337253671644;-19.215613966382186
3954;1.825;0.72496;0.49619;-0.16504;0.5229175056354491;-18.3978744973418
3955;1.875;0.72496;0.50313;-0.15596;0.5267478699529785;-17.222366072365233
3956;1.825;0.77497;0.5493;-0.18085;0.578305466427562;-18.223468437190686
3957;1.875;0.77497;0.54655;-0.16989;0.5723456251252385;-17.267372617928167
3958;1.925;0.72497;0.5071;-0.14667;0.5278849296011395;-16.131608317783495
3959;1.975;0.72497;0.50913;-0.13712;0.5272715157297992;-15.073371361488302
3960;1.925;0.77497;0.54182;-0.15906;0.5646848643269979;-16.360452231518746
3961;1.975;0.77498;0.53601;-0.1485;0.5562004765370127;-15.485236237490852
3962;2.025;0.72497;0.50943;-0.12709;0.5250436105696364;-14.007923902197128
3963;2.075;0.72497;0.50822;-0.11644;0.5213883792337531;-12.904507664336897
3964;2.025;0.77498;0.52946;-0.13822;0.5472044042220421;-14.63100555660762
3965;2.075;0.77498;0.5222;-0.12771;0.5375896986550244;-13.742595184643111
3966;2.125;0.72497;0.50593;-0.10511;0.516733274523714;-11.7365832566869
3967;2.175;0.72497;0.5029;-0.09341;0.5115015523925612;-10.522357624699143
3968;2.125;0.77498;0.51396;-0.1169;0.5270867970268274;-12.813902393890062
3969;2.175;0.77498;0.50501;-0.10588;0.5159899945735382;-11.8410769861825
3970;2.225;0.72497;0.49953;-0.081884;0.5061968099030257;-9.309251677189577
3971;2.275;0.72497;0.49641;-0.070998;0.5014614682146575;-8.139409629189695
3972;2.225;0.77498;0.49596;-0.09504;0.5049840821253676;-10.847987417383235
3973;2.275;0.77498;0.48768;-0.084687;0.49497845444928207;-9.851333489069559
3974;2.325;0.72497;0.4938;-0.061265;0.49758601289123877;-7.072457521216474
3975;2.375;0.72497;0.49167;-0.052873;0.494504745203724;-6.1378616830785555
3976;2.325;0.77498;0.48032;-0.075087;0.4861536382348691;-8.88496752109284
3977;2.375;0.77498;0.47389;-0.066407;0.47852024173382673;-7.9770097175020895
3978;2.425;0.72497;0.49012;-0.045655;0.49224180381698585;-5.321782510629646
3979;2.475;0.72497;0.48919;-0.039396;0.4907737777387867;-4.60427160094732
3980;2.425;0.77498;0.46834;-0.058725;0.47200739530753116;-7.146998491327902
3981;2.475;0.77498;0.46364;-0.052004;0.46654738839264764;-6.39980978749481
3982;2.525;0.72497;0.48879;-0.033846;0.4899604227037119;-3.9610925575563694
3983;2.575;0.72497;0.48884;-0.028824;0.4896890529468675;-3.3744856826685186
3984;2.525;0.77498;0.45981;-0.046038;0.4621090061273422;-5.717625356214605
3985;2.575;0.77498;0.45687;-0.040616;0.4586718395061986;-5.080271466000211
3986;2.625;0.72497;0.48923;-0.024165;0.48982643877704274;-2.827766417748142
3987;2.675;0.72497;0.48984;-0.019791;0.49023964474632203;-2.3136623396033134
3988;2.625;0.77498;0.45481;-0.035555;0.4561976480923592;-4.470035039777075
3989;2.675;0.77498;0.45366;-0.030837;0.45470684640656117;-3.888630902073009
3990;2.725;0.72497;0.49068;-0.015698;0.49093104363443957;-1.8324009068411236
3991;2.775;0.72497;0.49175;-0.011949;0.4918951525487927;-1.3919523615077787
3992;2.725;0.77498;0.45345;-0.026533;0.45422560758834374;-3.3487649459652555
3993;2.775;0.77498;0.4541;-0.022713;0.4546676702482814;-2.863412102959063
3994;2.825;0.72497;0.49302;-0.0086316;0.493095553537608;-1.0030094724228173
3995;2.875;0.72497;0.4945;-0.0058063;0.4945340869138244;-0.6727223402823871
3996;2.825;0.77498;0.45547;-0.019452;0.45588518423392527;-2.445475315120115
3997;2.875;0.77498;0.45733;-0.016719;0.4576355032785372;-2.0936779353796697
3998;2.925;0.72497;0.49604;-0.0035251;0.4960525253740878;-0.4071646488953841
3999;2.975;0.72497;0.49754;-0.0017211;0.4975429768223143;-0.19819787913896017
4000;2.925;0.77498;0.4594;-0.01446;0.4596275139719118;-1.8028374600146306
4001;2.975;0.77498;0.46142;-0.012592;0.4615917837916962;-1.5631949997982302
4002;3.025;0.72497;0.499;-0.00021995;0.49900004847495005;-0.025254921618734303
4003;3.075;0.72497;0.50049;0.0011434;0.5004913060818938;0.13089548307016713
4004;3.025;0.77498;0.46333;-0.010975;0.4634599653961494;-1.356924033573071
4005;3.075;0.77498;0.46516;-0.0094456;0.4652558919125689;-1.163295744210984
4006;3.125;0.72497;0.50208;0.0024881;0.5020861649573806;0.2839317679562596
4007;3.175;0.72497;0.50385;0.0038396;0.503864629665707;0.4366152955549097
4008;3.125;0.77498;0.467;-0.0079006;0.4670668254975513;-0.9692245322325279
4009;3.175;0.77498;0.4689;-0.0063432;0.46894290290635593;-0.7750403519284018
4010;3.225;0.72497;0.50586;0.0051375;0.5058860874804227;0.5818743278952625
4011;3.275;0.72497;0.50818;0.0063325;0.5082194535397577;0.7139335386641585
4012;3.225;0.77498;0.47089;-0.0048724;0.4709152072101303;-0.5928305840300621
4013;3.275;0.77498;0.47305;-0.003587;0.47306359939124465;-0.43444883688981767
4014;3.325;0.72497;0.51083;0.0074126;0.5108837788957094;0.8313546367683788
4015;3.375;0.72497;0.51381;0.0084241;0.5138790534365163;0.9393007825691948
4016;3.325;0.77498;0.47541;-0.0025009;0.4754165779616967;-0.3014023542684898
4017;3.375;0.77498;0.47797;-0.0015423;0.47797248831840733;-0.18487974987960942
4018;3.425;0.72497;0.51705;0.0094085;0.5171355937974585;1.0424675680078512
4019;3.475;0.72497;0.52048;0.010398;0.5205838537680554;1.1444863902959517
4020;3.425;0.77498;0.4807;-0.00063185;0.480700415263418;-0.07531166514642954
4021;3.475;0.77498;0.48355;0.00027996;0.48355008104394065;0.033172421962982125
4022;3.525;0.72497;0.52404;0.011396;0.524163896520926;1.2457823933394905
4023;3.575;0.72497;0.5277;0.012392;0.5278454808596924;1.3452318184648089
4024;3.525;0.77498;0.48648;0.0012025;0.486481486190636;0.14162562601280557
4025;3.575;0.77498;0.48946;0.0021284;0.4894646276152752;0.24914715906867554
4026;3.625;0.72497;0.53138;0.013363;0.5315479979917147;1.440555088810154
4027;3.675;0.72497;0.53505;0.014296;0.535240953324762;1.530521684764732
4028;3.625;0.77498;0.49245;0.0030419;0.4924593949308004;0.3539157579982084
